selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,CO-BOL-Cantagallo,CO-B-CTL,2023-11-30,f
t,5,CO-BOL-Cantagallo,CO-B-Cantagallo,2023-11-30,f
t,1,CO-BOL-Cantagallo,CO-BOL-CTL,2022-09-14,f
t,5,CO-BOL-Cantagallo,CO-Cantagallo,2023-11-30,f
t,5,CO-BOL-Cantagallo,co;bol;cantagallo,2023-11-30,f
t,5,CO-BOL-Cantagallo,co;bolivar;cantagallo,2023-11-30,f
t,5,CO-BOL-CartagenaIndias,CO-13001,2023-11-30,t
t,5,CO-BOL-CartagenaIndias,CO-B-CDI,2023-11-30,f
t,5,CO-BOL-CartagenaIndias,CO-B-CartagenaIndias,2023-11-30,f
t,1,CO-BOL-CartagenaIndias,CO-BOL-CDI,2022-09-14,f
t,5,CO-BOL-CartagenaIndias,CO-CartagenaIndias,2023-11-30,f
t,5,CO-BOL-CartagenaIndias,co;bol;cartagena.indias,2023-11-30,f
t,5,CO-BOL-CartagenaIndias,co;bolivar;cartagena.indias,2023-11-30,f
t,5,CO-BOL-Cicuco,CO-13188,2023-11-30,t
t,5,CO-BOL-Cicuco,CO-B-CIC,2023-11-30,f
t,5,CO-BOL-Cicuco,CO-B-Cicuco,2023-11-30,f
t,1,CO-BOL-Cicuco,CO-BOL-CIC,2022-09-14,f
t,5,CO-BOL-Cicuco,CO-Cicuco,2023-11-30,f
t,5,CO-BOL-Cicuco,co;bol;cicuco,2023-11-30,f
t,5,CO-BOL-Cicuco,co;bolivar;cicuco,2023-11-30,f
t,5,CO-BOL-Clemencia,CO-13222,2023-11-30,t
t,5,CO-BOL-Clemencia,CO-B-CLE,2023-11-30,f
t,5,CO-BOL-Clemencia,CO-B-Clemencia,2023-11-30,f
t,1,CO-BOL-Clemencia,CO-BOL-CLE,2022-09-14,f
t,5,CO-BOL-Clemencia,CO-Clemencia,2023-11-30,f
t,5,CO-BOL-Clemencia,co;bol;clemencia,2023-11-30,f
t,5,CO-BOL-Clemencia,co;bolivar;clemencia,2023-11-30,f
t,5,CO-BOL-Cordoba,CO-13212,2023-11-30,t
t,5,CO-BOL-Cordoba,CO-B-CDB,2023-11-30,f
t,5,CO-BOL-Cordoba,CO-B-Cordoba,2023-11-30,f
t,1,CO-BOL-Cordoba,CO-BOL-CDB,2022-09-14,f
t,5,CO-BOL-Cordoba,co;bol;cordoba,2023-11-30,f
t,5,CO-BOL-Cordoba,co;bolivar;cordoba,2023-11-30,f
t,5,CO-BOL-ElCarmenBolivar,CO-13244,2023-11-30,t
t,5,CO-BOL-ElCarmenBolivar,CO-B-ECB,2023-11-30,f
t,5,CO-BOL-ElCarmenBolivar,CO-B-ElCarmenBolivar,2023-11-30,f
t,1,CO-BOL-ElCarmenBolivar,CO-BOL-ECB,2022-09-14,f
t,5,CO-BOL-ElCarmenBolivar,CO-ElCarmenBolivar,2023-11-30,f
t,5,CO-BOL-ElCarmenBolivar,co;bol;el.carmen.bolivar,2023-11-30,f
t,5,CO-BOL-ElCarmenBolivar,co;bolivar;el.carmen.bolivar,2023-11-30,f
t,5,CO-BOL-ElGuamo,CO-13248,2023-11-30,t
t,5,CO-BOL-ElGuamo,CO-B-EGM,2023-11-30,f
t,5,CO-BOL-ElGuamo,CO-B-ElGuamo,2023-11-30,f
t,1,CO-BOL-ElGuamo,CO-BOL-EGM,2022-09-14,f
t,5,CO-BOL-ElGuamo,CO-ElGuamo,2023-11-30,f
t,5,CO-BOL-ElGuamo,co;bol;el.guamo,2023-11-30,f
t,5,CO-BOL-ElGuamo,co;bolivar;el.guamo,2023-11-30,f
t,5,CO-BOL-ElPenon,CO-13268,2023-11-30,t
t,5,CO-BOL-ElPenon,CO-B-EPN,2023-11-30,f
t,5,CO-BOL-ElPenon,CO-B-ElPenon,2023-11-30,f
t,1,CO-BOL-ElPenon,CO-BOL-EPN,2022-09-14,f
t,5,CO-BOL-ElPenon,co;bol;el.penon,2023-11-30,f
t,5,CO-BOL-ElPenon,co;bolivar;el.penon,2023-11-30,f
t,5,CO-BOL-HatilloLoba,CO-13300,2023-11-30,t
t,5,CO-BOL-HatilloLoba,CO-B-HDL,2023-11-30,f
t,5,CO-BOL-HatilloLoba,CO-B-HatilloLoba,2023-11-30,f
t,1,CO-BOL-HatilloLoba,CO-BOL-HDL,2022-09-14,f
t,5,CO-BOL-HatilloLoba,CO-HatilloLoba,2023-11-30,f
t,5,CO-BOL-HatilloLoba,co;bol;hatillo.loba,2023-11-30,f
t,5,CO-BOL-HatilloLoba,co;bolivar;hatillo.loba,2023-11-30,f
t,5,CO-BOL-Magangue,CO-13430,2023-11-30,t
t,5,CO-BOL-Magangue,CO-B-MAG,2023-11-30,f
t,5,CO-BOL-Magangue,CO-B-Magangue,2023-11-30,f
t,1,CO-BOL-Magangue,CO-BOL-MAG,2022-09-14,f
t,5,CO-BOL-Magangue,CO-Magangue,2023-11-30,f
t,5,CO-BOL-Magangue,co;bol;magangue,2023-11-30,f
t,5,CO-BOL-Magangue,co;bolivar;magangue,2023-11-30,f
t,5,CO-BOL-Mahates,CO-13433,2023-11-30,t
t,5,CO-BOL-Mahates,CO-B-MAH,2023-11-30,f
t,5,CO-BOL-Mahates,CO-B-Mahates,2023-11-30,f
t,1,CO-BOL-Mahates,CO-BOL-MAH,2022-09-14,f
t,5,CO-BOL-Mahates,CO-Mahates,2023-11-30,f
t,5,CO-BOL-Mahates,co;bol;mahates,2023-11-30,f
t,5,CO-BOL-Mahates,co;bolivar;mahates,2023-11-30,f
t,5,CO-BOL-Margarita,CO-13440,2023-11-30,t
t,5,CO-BOL-Margarita,CO-B-MAR,2023-11-30,f
t,5,CO-BOL-Margarita,CO-B-Margarita,2023-11-30,f
t,1,CO-BOL-Margarita,CO-BOL-MAR,2022-09-14,f
t,5,CO-BOL-Margarita,CO-Margarita,2023-11-30,f
t,5,CO-BOL-Margarita,co;bol;margarita,2023-11-30,f
t,5,CO-BOL-Margarita,co;bolivar;margarita,2023-11-30,f
t,5,CO-BOL-MariaBaja,CO-13442,2023-11-30,t
t,5,CO-BOL-MariaBaja,CO-B-MLB,2023-11-30,f
t,5,CO-BOL-MariaBaja,CO-B-MariaBaja,2023-11-30,f
t,1,CO-BOL-MariaBaja,CO-BOL-MLB,2022-09-14,f
t,5,CO-BOL-MariaBaja,CO-MariaBaja,2023-11-30,f
t,5,CO-BOL-MariaBaja,co;bol;maria.baja,2023-11-30,f
t,5,CO-BOL-MariaBaja,co;bolivar;maria.baja,2023-11-30,f
t,5,CO-BOL-Montecristo,CO-13458,2023-11-30,t
t,5,CO-BOL-Montecristo,CO-B-MTR,2023-11-30,f
t,5,CO-BOL-Montecristo,CO-B-Montecristo,2023-11-30,f
t,1,CO-BOL-Montecristo,CO-BOL-MTR,2022-09-14,f
t,5,CO-BOL-Montecristo,CO-Montecristo,2023-11-30,f
t,5,CO-BOL-Montecristo,co;bol;montecristo,2023-11-30,f
t,5,CO-BOL-Montecristo,co;bolivar;montecristo,2023-11-30,f
t,5,CO-BOL-Morales,CO-13473,2023-11-30,t
t,5,CO-BOL-Morales,CO-B-MOR,2023-11-30,f
t,5,CO-BOL-Morales,CO-B-Morales,2023-11-30,f
t,1,CO-BOL-Morales,CO-BOL-MOR,2022-09-14,f
t,5,CO-BOL-Morales,co;bol;morales,2023-11-30,f
t,5,CO-BOL-Morales,co;bolivar;morales,2023-11-30,f
t,5,CO-BOL-Norosi,CO-13490,2023-11-30,t
t,5,CO-BOL-Norosi,CO-B-NRI,2023-11-30,f
t,5,CO-BOL-Norosi,CO-B-Norosi,2023-11-30,f
t,1,CO-BOL-Norosi,CO-BOL-NRI,2022-09-14,f
t,5,CO-BOL-Norosi,CO-Norosi,2023-11-30,f
t,5,CO-BOL-Norosi,co;bol;norosi,2023-11-30,f
t,5,CO-BOL-Norosi,co;bolivar;norosi,2023-11-30,f
t,5,CO-BOL-Pinillos,CO-13549,2023-11-30,t
t,5,CO-BOL-Pinillos,CO-B-PIN,2023-11-30,f
t,5,CO-BOL-Pinillos,CO-B-Pinillos,2023-11-30,f
t,1,CO-BOL-Pinillos,CO-BOL-PIN,2022-09-14,f
t,5,CO-BOL-Pinillos,CO-Pinillos,2023-11-30,f
t,5,CO-BOL-Pinillos,co;bol;pinillos,2023-11-30,f
t,5,CO-BOL-Pinillos,co;bolivar;pinillos,2023-11-30,f
t,5,CO-BOL-Regidor,CO-13580,2023-11-30,t
t,5,CO-BOL-Regidor,CO-B-REG,2023-11-30,f
t,5,CO-BOL-Regidor,CO-B-Regidor,2023-11-30,f
t,1,CO-BOL-Regidor,CO-BOL-REG,2022-09-14,f
t,5,CO-BOL-Regidor,CO-Regidor,2023-11-30,f
t,5,CO-BOL-Regidor,co;bol;regidor,2023-11-30,f
t,5,CO-BOL-Regidor,co;bolivar;regidor,2023-11-30,f
t,5,CO-BOL-RioViejo,CO-13600,2023-11-30,t
t,5,CO-BOL-RioViejo,CO-B-RVJ,2023-11-30,f
t,5,CO-BOL-RioViejo,CO-B-RioViejo,2023-11-30,f
t,1,CO-BOL-RioViejo,CO-BOL-RVJ,2022-09-14,f
t,5,CO-BOL-RioViejo,CO-RioViejo,2023-11-30,f
t,5,CO-BOL-RioViejo,co;bol;rio.viejo,2023-11-30,f
t,5,CO-BOL-RioViejo,co;bolivar;rio.viejo,2023-11-30,f
t,5,CO-BOL-SanCristobal,CO-13620,2023-11-30,t
t,5,CO-BOL-SanCristobal,CO-B-SCT,2023-11-30,f
t,5,CO-BOL-SanCristobal,CO-B-SanCristobal,2023-11-30,f
t,1,CO-BOL-SanCristobal,CO-BOL-SCT,2022-09-14,f
t,5,CO-BOL-SanCristobal,CO-SanCristobal,2023-11-30,f
t,5,CO-BOL-SanCristobal,co;bol;san.cristobal,2023-11-30,f
t,5,CO-BOL-SanCristobal,co;bolivar;san.cristobal,2023-11-30,f
t,5,CO-BOL-SanEstanislao,CO-13647,2023-11-30,t
t,5,CO-BOL-SanEstanislao,CO-B-SanEstanislao,2023-11-30,f
t,1,CO-BOL-SanEstanislao,CO-BOL-SEO,2022-09-14,f
t,5,CO-BOL-SanEstanislao,CO-SanEstanislao,2023-11-30,f
t,5,CO-BOL-SanEstanislao,co;bol;san.estanislao,2023-11-30,f
t,5,CO-BOL-SanEstanislao,co;bolivar;san.estanislao,2023-11-30,f
t,5,CO-BOL-SanFernando,CO-13650,2023-11-30,t
t,5,CO-BOL-SanFernando,CO-B-SFO,2023-11-30,f
t,5,CO-BOL-SanFernando,CO-B-SanFernando,2023-11-30,f
t,1,CO-BOL-SanFernando,CO-BOL-SFO,2022-09-14,f
t,5,CO-BOL-SanFernando,CO-SanFernando,2023-11-30,f
t,5,CO-BOL-SanFernando,co;bol;san.fernando,2023-11-30,f
t,5,CO-BOL-SanFernando,co;bolivar;san.fernando,2023-11-30,f
t,5,CO-BOL-SanJacinto,CO-13654,2023-11-30,t
t,5,CO-BOL-SanJacinto,CO-B-SJT,2023-11-30,f
t,5,CO-BOL-SanJacinto,CO-B-SanJacinto,2023-11-30,f
t,1,CO-BOL-SanJacinto,CO-BOL-SJT,2022-09-14,f
t,5,CO-BOL-SanJacinto,CO-SanJacinto,2023-11-30,f
t,5,CO-BOL-SanJacinto,co;bol;san.jacinto,2023-11-30,f
t,5,CO-BOL-SanJacinto,co;bolivar;san.jacinto,2023-11-30,f
t,5,CO-BOL-SanJacintoCauca,CO-13655,2023-11-30,t
t,5,CO-BOL-SanJacintoCauca,CO-B-SJC,2023-11-30,f
t,5,CO-BOL-SanJacintoCauca,CO-B-SanJacintoCauca,2023-11-30,f
t,1,CO-BOL-SanJacintoCauca,CO-BOL-SJC,2022-09-14,f
t,5,CO-BOL-SanJacintoCauca,CO-SanJacintoCauca,2023-11-30,f
t,5,CO-BOL-SanJacintoCauca,co;bol;san.jacinto.cauca,2023-11-30,f
t,5,CO-BOL-SanJacintoCauca,co;bolivar;san.jacinto.cauca,2023-11-30,f
t,5,CO-BOL-SanJuanNepomuceno,CO-13657,2023-11-30,t
t,5,CO-BOL-SanJuanNepomuceno,CO-B-SJN,2023-11-30,f
t,5,CO-BOL-SanJuanNepomuceno,CO-B-SanJuanNepomuceno,2023-11-30,f
t,1,CO-BOL-SanJuanNepomuceno,CO-BOL-SJN,2022-09-14,f
t,5,CO-BOL-SanJuanNepomuceno,CO-SanJuanNepomuceno,2023-11-30,f
t,5,CO-BOL-SanJuanNepomuceno,co;bol;san.juan.nepomuceno,2023-11-30,f
t,5,CO-BOL-SanJuanNepomuceno,co;bolivar;san.juan.nepomuceno,2023-11-30,f
t,5,CO-BOL-SanMartinLoba,CO-13667,2023-11-30,t
t,5,CO-BOL-SanMartinLoba,CO-B-SML,2023-11-30,f
t,5,CO-BOL-SanMartinLoba,CO-B-SanMartinLoba,2023-11-30,f
t,1,CO-BOL-SanMartinLoba,CO-BOL-SML,2022-09-14,f
t,5,CO-BOL-SanMartinLoba,CO-SanMartinLoba,2023-11-30,f
t,5,CO-BOL-SanMartinLoba,co;bol;san.martin.loba,2023-11-30,f
t,5,CO-BOL-SanMartinLoba,co;bolivar;san.martin.loba,2023-11-30,f
t,5,CO-BOL-SanPablo,CO-13670,2023-11-30,t
t,5,CO-BOL-SanPablo,CO-B-SanPablo,2023-11-30,f
t,1,CO-BOL-SanPablo,CO-BOL-SPB,2022-09-14,f
t,5,CO-BOL-SanPablo,co;bol;san.pablo,2023-11-30,f
t,5,CO-BOL-SanPablo,co;bolivar;san.pablo,2023-11-30,f
t,5,CO-BOL-SantaCatalina,CO-13673,2023-11-30,t
t,5,CO-BOL-SantaCatalina,CO-B-SCL,2023-11-30,f
t,5,CO-BOL-SantaCatalina,CO-B-SantaCatalina,2023-11-30,f
t,1,CO-BOL-SantaCatalina,CO-BOL-SCL,2022-09-14,f
t,5,CO-BOL-SantaCatalina,CO-SantaCatalina,2023-11-30,f
t,5,CO-BOL-SantaCatalina,co;bol;santa.catalina,2023-11-30,f
t,5,CO-BOL-SantaCatalina,co;bolivar;santa.catalina,2023-11-30,f
t,5,CO-BOL-SantaCruzMompox,CO-13468,2023-11-30,t
t,5,CO-BOL-SantaCruzMompox,CO-B-SCM,2023-11-30,f
t,5,CO-BOL-SantaCruzMompox,CO-B-SantaCruzMompox,2023-11-30,f
t,1,CO-BOL-SantaCruzMompox,CO-BOL-SCM,2022-09-14,f
t,5,CO-BOL-SantaCruzMompox,CO-SantaCruzMompox,2023-11-30,f
t,5,CO-BOL-SantaCruzMompox,co;bol;santa.cruz.mompox,2023-11-30,f
t,5,CO-BOL-SantaCruzMompox,co;bolivar;santa.cruz.mompox,2023-11-30,f
t,5,CO-BOL-SantaRosaLima,CO-13683,2023-11-30,t
t,5,CO-BOL-SantaRosaLima,CO-B-SRS,2023-11-30,f
t,5,CO-BOL-SantaRosaLima,CO-B-SantaRosaLima,2023-11-30,f
t,1,CO-BOL-SantaRosaLima,CO-BOL-SRS,2022-09-14,f
t,5,CO-BOL-SantaRosaLima,CO-SantaRosaLima,2023-11-30,f
t,5,CO-BOL-SantaRosaLima,co;bol;santa.rosa.lima,2023-11-30,f
t,5,CO-BOL-SantaRosaLima,co;bolivar;santa.rosa.lima,2023-11-30,f
t,5,CO-BOL-SantaRosaSur,CO-13688,2023-11-30,t
t,5,CO-BOL-SantaRosaSur,CO-B-SRR,2023-11-30,f
t,5,CO-BOL-SantaRosaSur,CO-B-SantaRosaSur,2023-11-30,f
t,1,CO-BOL-SantaRosaSur,CO-BOL-SRR,2022-09-14,f
t,5,CO-BOL-SantaRosaSur,CO-SantaRosaSur,2023-11-30,f
t,5,CO-BOL-SantaRosaSur,co;bol;santa.rosa.sur,2023-11-30,f
t,5,CO-BOL-SantaRosaSur,co;bolivar;santa.rosa.sur,2023-11-30,f
t,5,CO-BOL-Simiti,CO-13744,2023-11-30,t
t,5,CO-BOL-Simiti,CO-B-SIM,2023-11-30,f
t,5,CO-BOL-Simiti,CO-B-Simiti,2023-11-30,f
t,1,CO-BOL-Simiti,CO-BOL-SIM,2022-09-14,f
t,5,CO-BOL-Simiti,CO-Simiti,2023-11-30,f
t,5,CO-BOL-Simiti,co;bol;simiti,2023-11-30,f
t,5,CO-BOL-Simiti,co;bolivar;simiti,2023-11-30,f
t,5,CO-BOL-Soplaviento,CO-13760,2023-11-30,t
t,5,CO-BOL-Soplaviento,CO-B-SOP,2023-11-30,f
t,5,CO-BOL-Soplaviento,CO-B-Soplaviento,2023-11-30,f
t,1,CO-BOL-Soplaviento,CO-BOL-SOP,2022-09-14,f
t,5,CO-BOL-Soplaviento,CO-Soplaviento,2023-11-30,f
t,5,CO-BOL-Soplaviento,co;bol;soplaviento,2023-11-30,f
t,5,CO-BOL-Soplaviento,co;bolivar;soplaviento,2023-11-30,f
t,5,CO-BOL-TalaiguaNuevo,CO-13780,2023-11-30,t
t,5,CO-BOL-TalaiguaNuevo,CO-B-TGN,2023-11-30,f
t,5,CO-BOL-TalaiguaNuevo,CO-B-TalaiguaNuevo,2023-11-30,f
t,1,CO-BOL-TalaiguaNuevo,CO-BOL-TGN,2022-09-14,f
t,5,CO-BOL-TalaiguaNuevo,CO-TalaiguaNuevo,2023-11-30,f
t,5,CO-BOL-TalaiguaNuevo,co;bol;talaigua.nuevo,2023-11-30,f
t,5,CO-BOL-TalaiguaNuevo,co;bolivar;talaigua.nuevo,2023-11-30,f
t,5,CO-BOL-Tiquisio,CO-13810,2023-11-30,t
t,5,CO-BOL-Tiquisio,CO-B-TIQ,2023-11-30,f
t,5,CO-BOL-Tiquisio,CO-B-Tiquisio,2023-11-30,f
t,1,CO-BOL-Tiquisio,CO-BOL-TIQ,2022-09-14,f
t,5,CO-BOL-Tiquisio,CO-Tiquisio,2023-11-30,f
t,5,CO-BOL-Tiquisio,co;bol;tiquisio,2023-11-30,f
t,5,CO-BOL-Tiquisio,co;bolivar;tiquisio,2023-11-30,f
t,5,CO-BOL-Turbaco,CO-13836,2023-11-30,t
t,5,CO-BOL-Turbaco,CO-B-TBO,2023-11-30,f
t,5,CO-BOL-Turbaco,CO-B-Turbaco,2023-11-30,f
t,1,CO-BOL-Turbaco,CO-BOL-TBO,2022-09-14,f
t,5,CO-BOL-Turbaco,CO-Turbaco,2023-11-30,f
t,5,CO-BOL-Turbaco,co;bol;turbaco,2023-11-30,f
t,5,CO-BOL-Turbaco,co;bolivar;turbaco,2023-11-30,f
t,5,CO-BOL-Turbana,CO-13838,2023-11-30,t
t,5,CO-BOL-Turbana,CO-B-Turbana,2023-11-30,f
t,1,CO-BOL-Turbana,CO-BOL-TBA,2022-09-14,f
t,5,CO-BOL-Turbana,CO-Turbana,2023-11-30,f
t,5,CO-BOL-Turbana,co;bol;turbana,2023-11-30,f
t,5,CO-BOL-Turbana,co;bolivar;turbana,2023-11-30,f
t,5,CO-BOL-Villanueva,CO-13873,2023-11-30,t
t,5,CO-BOL-Villanueva,CO-B-VLA,2023-11-30,f
t,5,CO-BOL-Villanueva,CO-B-Villanueva,2023-11-30,f
t,1,CO-BOL-Villanueva,CO-BOL-VLA,2022-09-14,f
t,5,CO-BOL-Villanueva,co;bol;villanueva,2023-11-30,f
t,5,CO-BOL-Villanueva,co;bolivar;villanueva,2023-11-30,f
t,5,CO-BOL-Zambrano,CO-13894,2023-11-30,t
t,5,CO-BOL-Zambrano,CO-B-ZBN,2023-11-30,f
t,5,CO-BOL-Zambrano,CO-B-Zambrano,2023-11-30,f
t,1,CO-BOL-Zambrano,CO-BOL-ZBN,2022-09-14,f
t,5,CO-BOL-Zambrano,CO-Zambrano,2023-11-30,f
t,5,CO-BOL-Zambrano,co;bol;zambrano,2023-11-30,f
t,5,CO-BOL-Zambrano,co;bolivar;zambrano,2023-11-30,f
t,5,CO-BOY,co;boy,2023-11-30,f
t,5,CO-BOY,co;boyaca,2023-11-30,f
t,5,CO-BOY-Almeida,CO-15022,2023-11-30,t
t,5,CO-BOY-Almeida,CO-Almeida,2023-11-30,f
t,5,CO-BOY-Almeida,CO-B-ALM,2023-11-30,f
t,5,CO-BOY-Almeida,CO-B-Almeida,2023-11-30,f
t,1,CO-BOY-Almeida,CO-BOY-ALM,2022-09-14,f
t,5,CO-BOY-Almeida,co;boy;almeida,2023-11-30,f
t,5,CO-BOY-Almeida,co;boyaca;almeida,2023-11-30,f
t,5,CO-BOY-Aquitania,CO-15047,2023-11-30,t
t,5,CO-BOY-Aquitania,CO-Aquitania,2023-11-30,f
t,5,CO-BOY-Aquitania,CO-B-AQI,2023-11-30,f
t,5,CO-BOY-Aquitania,CO-B-Aquitania,2023-11-30,f
t,1,CO-BOY-Aquitania,CO-BOY-AQI,2022-09-14,f
t,5,CO-BOY-Aquitania,co;boy;aquitania,2023-11-30,f
t,5,CO-BOY-Aquitania,co;boyaca;aquitania,2023-11-30,f
t,5,CO-BOY-Arcabuco,CO-15051,2023-11-30,t
t,5,CO-BOY-Arcabuco,CO-Arcabuco,2023-11-30,f
t,5,CO-BOY-Arcabuco,CO-B-ARC,2023-11-30,f
t,5,CO-BOY-Arcabuco,CO-B-Arcabuco,2023-11-30,f
t,1,CO-BOY-Arcabuco,CO-BOY-ARC,2022-09-14,f
t,5,CO-BOY-Arcabuco,co;boy;arcabuco,2023-11-30,f
t,5,CO-BOY-Arcabuco,co;boyaca;arcabuco,2023-11-30,f
t,5,CO-BOY-Belen,CO-15087,2023-11-30,t
t,5,CO-BOY-Belen,CO-B-BEL,2023-11-30,f
t,5,CO-BOY-Belen,CO-B-Belen,2023-11-30,f
t,1,CO-BOY-Belen,CO-BOY-BEL,2022-09-14,f
t,5,CO-BOY-Belen,co;boy;belen,2023-11-30,f
t,5,CO-BOY-Belen,co;boyaca;belen,2023-11-30,f
t,5,CO-BOY-Berbeo,CO-15090,2023-11-30,t
t,5,CO-BOY-Berbeo,CO-B-BER,2023-11-30,f
t,5,CO-BOY-Berbeo,CO-B-Berbeo,2023-11-30,f
t,1,CO-BOY-Berbeo,CO-BOY-BER,2022-09-14,f
t,5,CO-BOY-Berbeo,CO-Berbeo,2023-11-30,f
t,5,CO-BOY-Berbeo,co;boy;berbeo,2023-11-30,f
t,5,CO-BOY-Berbeo,co;boyaca;berbeo,2023-11-30,f
t,5,CO-BOY-Beteitiva,CO-15092,2023-11-30,t
t,5,CO-BOY-Beteitiva,CO-B-BET,2023-11-30,f
t,5,CO-BOY-Beteitiva,CO-B-Beteitiva,2023-11-30,f
t,1,CO-BOY-Beteitiva,CO-BOY-BET,2022-09-14,f
t,5,CO-BOY-Beteitiva,CO-Beteitiva,2023-11-30,f
t,5,CO-BOY-Beteitiva,co;boy;beteitiva,2023-11-30,f
t,5,CO-BOY-Beteitiva,co;boyaca;beteitiva,2023-11-30,f
t,5,CO-BOY-Boavita,CO-15097,2023-11-30,t
t,5,CO-BOY-Boavita,CO-B-BOA,2023-11-30,f
t,5,CO-BOY-Boavita,CO-B-Boavita,2023-11-30,f
t,1,CO-BOY-Boavita,CO-BOY-BOA,2022-09-14,f
t,5,CO-BOY-Boavita,CO-Boavita,2023-11-30,f
t,5,CO-BOY-Boavita,co;boy;boavita,2023-11-30,f
t,5,CO-BOY-Boavita,co;boyaca;boavita,2023-11-30,f
t,5,CO-BOY-Boyaca,CO-15104,2023-11-30,t
t,5,CO-BOY-Boyaca,CO-B-BOY,2023-11-30,f
t,5,CO-BOY-Boyaca,CO-B-Boyaca,2023-11-30,f
t,1,CO-BOY-Boyaca,CO-BOY-BOY,2022-09-14,f
t,5,CO-BOY-Boyaca,CO-Boyaca,2023-11-30,f
t,5,CO-BOY-Boyaca,co;boy;boyaca,2023-11-30,f
t,5,CO-BOY-Boyaca,co;boyaca;boyaca,2023-11-30,f
t,5,CO-BOY-Briceno,CO-15106,2023-11-30,t
t,5,CO-BOY-Briceno,CO-B-BRI,2023-11-30,f
t,5,CO-BOY-Briceno,CO-B-Briceno,2023-11-30,f
t,1,CO-BOY-Briceno,CO-BOY-BRI,2022-09-14,f
t,5,CO-BOY-Briceno,co;boy;briceno,2023-11-30,f
t,5,CO-BOY-Briceno,co;boyaca;briceno,2023-11-30,f
t,5,CO-BOY-Buenavista,CO-15109,2023-11-30,t
t,5,CO-BOY-Buenavista,CO-B-BUE,2023-11-30,f
t,5,CO-BOY-Buenavista,CO-B-Buenavista,2023-11-30,f
t,1,CO-BOY-Buenavista,CO-BOY-BUE,2022-09-14,f
t,5,CO-BOY-Buenavista,co;boy;buenavista,2023-11-30,f
t,5,CO-BOY-Buenavista,co;boyaca;buenavista,2023-11-30,f
t,5,CO-BOY-Busbanza,CO-15114,2023-11-30,t
t,5,CO-BOY-Busbanza,CO-B-BUB,2023-11-30,f
t,5,CO-BOY-Busbanza,CO-B-Busbanza,2023-11-30,f
t,1,CO-BOY-Busbanza,CO-BOY-BUB,2022-09-14,f
t,5,CO-BOY-Busbanza,CO-Busbanza,2023-11-30,f
t,5,CO-BOY-Busbanza,co;boy;busbanza,2023-11-30,f
t,5,CO-BOY-Busbanza,co;boyaca;busbanza,2023-11-30,f
t,5,CO-BOY-Caldas,CO-15131,2023-11-30,t
t,5,CO-BOY-Caldas,CO-B-CDS,2023-11-30,f
t,5,CO-BOY-Caldas,CO-B-Caldas,2023-11-30,f
t,1,CO-BOY-Caldas,CO-BOY-CDS,2022-09-14,f
t,5,CO-BOY-Caldas,co;boy;caldas,2023-11-30,f
t,5,CO-BOY-Caldas,co;boyaca;caldas,2023-11-30,f
t,5,CO-BOY-Campohermoso,CO-15135,2023-11-30,t
t,5,CO-BOY-Campohermoso,CO-B-CAM,2023-11-30,f
t,5,CO-BOY-Campohermoso,CO-B-Campohermoso,2023-11-30,f
t,1,CO-BOY-Campohermoso,CO-BOY-CAM,2022-09-14,f
t,5,CO-BOY-Campohermoso,CO-Campohermoso,2023-11-30,f
t,5,CO-BOY-Campohermoso,co;boy;campohermoso,2023-11-30,f
t,5,CO-BOY-Campohermoso,co;boyaca;campohermoso,2023-11-30,f
t,5,CO-BOY-Cerinza,CO-15162,2023-11-30,t
t,5,CO-BOY-Cerinza,CO-B-CRN,2023-11-30,f
t,5,CO-BOY-Cerinza,CO-B-Cerinza,2023-11-30,f
t,1,CO-BOY-Cerinza,CO-BOY-CRN,2022-09-14,f
t,5,CO-BOY-Cerinza,CO-Cerinza,2023-11-30,f
t,5,CO-BOY-Cerinza,co;boy;cerinza,2023-11-30,f
t,5,CO-BOY-Cerinza,co;boyaca;cerinza,2023-11-30,f
t,5,CO-BOY-Chinavita,CO-15172,2023-11-30,t
t,5,CO-BOY-Chinavita,CO-B-Chinavita,2023-11-30,f
t,1,CO-BOY-Chinavita,CO-BOY-CHI,2022-09-14,f
t,5,CO-BOY-Chinavita,CO-Chinavita,2023-11-30,f
t,5,CO-BOY-Chinavita,co;boy;chinavita,2023-11-30,f
t,5,CO-BOY-Chinavita,co;boyaca;chinavita,2023-11-30,f
t,5,CO-BOY-Chiquinquira,CO-15176,2023-11-30,t
t,5,CO-BOY-Chiquinquira,CO-B-CQI,2023-11-30,f
t,5,CO-BOY-Chiquinquira,CO-B-Chiquinquira,2023-11-30,f
t,1,CO-BOY-Chiquinquira,CO-BOY-CQI,2022-09-14,f
t,5,CO-BOY-Chiquinquira,CO-Chiquinquira,2023-11-30,f
t,5,CO-BOY-Chiquinquira,co;boy;chiquinquira,2023-11-30,f
t,5,CO-BOY-Chiquinquira,co;boyaca;chiquinquira,2023-11-30,f
t,5,CO-BOY-Chiquiza,CO-15232,2023-11-30,t
t,5,CO-BOY-Chiquiza,CO-B-Chiquiza,2023-11-30,f
t,1,CO-BOY-Chiquiza,CO-BOY-CHI,2022-09-14,f
t,5,CO-BOY-Chiquiza,CO-Chiquiza,2023-11-30,f
